pizza_id,order_id,customer_id,pizza_name_id,quantity,order_date,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_name,ingredient_names,ingredient_ids
5611,1860,a7cebb21-0f26-4834-8a09-e3269b21a77b,mediterraneo_m,2,06/01/2025,04:47:15,16.0,32.0,M,Veggie,The Mediterranean Pizza,Spinach|Artichokes|Kalamata Olives|Sun-dried Tomatoes|Feta Cheese|Plum Tomatoes|Red Onions,60|5|36|61|24|49|53
5612,1860,a7cebb21-0f26-4834-8a09-e3269b21a77b,the_greek_s,1,06/01/2025,04:47:15,12.0,12.0,S,Classic,The Greek Pizza,Kalamata Olives|Feta Cheese|Tomatoes|Garlic|Beef Chuck Roast|Red Onions,36|24|64|27|11|53
5613,1860,a7cebb21-0f26-4834-8a09-e3269b21a77b,veggie_veg_s,1,06/01/2025,04:47:15,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza,Mushrooms|Tomatoes|Red Peppers|Green Peppers|Red Onions|Zucchini|Spinach|Garlic,39|64|54|33|53|65|60|27
5614,1861,ee24575c-8ffc-4b2a-81a3-d6861c639656,classic_dlx_l,3,06/01/2025,21:31:44,20.5,61.5,L,Classic,The Classic Deluxe Pizza,Pepperoni|Mushrooms|Red Onions|Red Peppers|Bacon,46|39|53|54|8
5615,1861,ee24575c-8ffc-4b2a-81a3-d6861c639656,spinach_fet_l,1,06/01/2025,21:31:44,20.25,20.25,L,Veggie,The Spinach and Feta Pizza,Spinach|Mushrooms|Red Onions|Feta Cheese|Garlic,60|39|53|24|27
5616,1861,ee24575c-8ffc-4b2a-81a3-d6861c639656,ckn_alfredo_m,1,06/01/2025,21:31:44,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza,Chicken|Red Onions|Red Peppers|Mushrooms|Asiago Cheese|Alfredo Sauce,17|53|54|39|7|2
5617,1861,ee24575c-8ffc-4b2a-81a3-d6861c639656,soppressata_m,1,06/01/2025,21:31:44,16.5,16.5,M,Supreme,The Soppressata Pizza,Soppressata Salami|Fontina Cheese|Mozzarella Cheese|Mushrooms|Garlic,59|25|38|39|27
5618,1861,ee24575c-8ffc-4b2a-81a3-d6861c639656,five_cheese_l,2,06/01/2025,21:31:44,18.5,37.0,L,Veggie,The Five Cheese Pizza,Mozzarella Cheese|Provolone Cheese|Smoked Gouda Cheese|Romano Cheese|Blue Cheese|Garlic,38|52|58|56|12|27
5619,1862,771f8441-b432-4b8a-8f8c-8890904c8a52,veggie_veg_s,2,06/01/2025,13:48:37,12.0,24.0,S,Veggie,The Vegetables + Vegetables Pizza,Mushrooms|Tomatoes|Red Peppers|Green Peppers|Red Onions|Zucchini|Spinach|Garlic,39|64|54|33|53|65|60|27
5620,1862,771f8441-b432-4b8a-8f8c-8890904c8a52,hawaiian_s,1,06/01/2025,13:48:37,10.5,10.5,S,Classic,The Hawaiian Pizza,Sliced Ham|Pineapple|Mozzarella Cheese,57|48|38
5621,1862,771f8441-b432-4b8a-8f8c-8890904c8a52,five_cheese_l,1,06/01/2025,13:48:37,18.5,18.5,L,Veggie,The Five Cheese Pizza,Mozzarella Cheese|Provolone Cheese|Smoked Gouda Cheese|Romano Cheese|Blue Cheese|Garlic,38|52|58|56|12|27
5622,1863,d9464bcd-0a19-4058-8fc1-bea843e6c339,cali_ckn_l,2,06/01/2025,03:41:02,20.75,41.5,L,Chicken,The California Chicken Pizza,Chicken|Artichoke|Spinach|Garlic|Jalapeno Peppers|Fontina Cheese|Gouda Cheese,17|4|60|27|35|25|31
5623,1864,e3325398-33c7-435f-9409-9e86b6b804d1,mexicana_s,1,06/01/2025,18:21:30,12.0,12.0,S,Veggie,The Mexicana Pizza,Tomatoes|Red Peppers|Jalapeno Peppers|Red Onions|Cilantro|Corn|Chipotle Sauce|Garlic,64|54|35|53|20|22|18|27
5624,1864,e3325398-33c7-435f-9409-9e86b6b804d1,green_garden_l,1,06/01/2025,18:21:30,20.25,20.25,L,Veggie,The Green Garden Pizza,Spinach|Mushrooms|Tomatoes|Green Olives|Feta Cheese,60|39|64|32|24
5625,1864,e3325398-33c7-435f-9409-9e86b6b804d1,ital_supr_l,2,06/01/2025,18:21:30,20.75,41.5,L,Supreme,The Italian Supreme Pizza,Calabrese Salami|Capocollo|Tomatoes|Red Onions|Green Olives|Garlic,14|15|64|53|32|27
5626,1864,e3325398-33c7-435f-9409-9e86b6b804d1,napolitana_m,2,06/01/2025,18:21:30,16.0,32.0,M,Classic,The Napolitana Pizza,Tomatoes|Anchovies|Green Olives|Red Onions|Garlic,64|3|32|53|27
5627,1864,e3325398-33c7-435f-9409-9e86b6b804d1,soppressata_l,2,06/01/2025,18:21:30,20.75,41.5,L,Supreme,The Soppressata Pizza,Soppressata Salami|Fontina Cheese|Mozzarella Cheese|Mushrooms|Garlic,59|25|38|39|27
5628,1865,1f2b91fc-75c1-4628-aec0-5cbebc88f0bf,ckn_alfredo_m,1,06/01/2025,17:39:12,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza,Chicken|Red Onions|Red Peppers|Mushrooms|Asiago Cheese|Alfredo Sauce,17|53|54|39|7|2
5629,1866,71c65b56-3757-459a-ac5b-b50c76fb6a5e,hawaiian_m,2,06/01/2025,15:21:16,13.25,26.5,M,Classic,The Hawaiian Pizza,Sliced Ham|Pineapple|Mozzarella Cheese,57|48|38
5630,1866,71c65b56-3757-459a-ac5b-b50c76fb6a5e,ital_cpcllo_m,1,06/01/2025,15:21:16,16.0,16.0,M,Classic,The Italian Capocollo Pizza,Capocollo|Red Peppers|Tomatoes|Goat Cheese|Garlic|Oregano,15|54|64|29|27|41
5631,1866,71c65b56-3757-459a-ac5b-b50c76fb6a5e,hawaiian_s,1,06/01/2025,15:21:16,10.5,10.5,S,Classic,The Hawaiian Pizza,Sliced Ham|Pineapple|Mozzarella Cheese,57|48|38
5632,1866,71c65b56-3757-459a-ac5b-b50c76fb6a5e,spinach_supr_l,1,06/01/2025,15:21:16,20.75,20.75,L,Supreme,The Spinach Supreme Pizza,Spinach|Red Onions|Pepperoni|Tomatoes|Artichokes|Kalamata Olives|Garlic|Asiago Cheese,60|53|46|64|5|36|27|7
5633,1867,4b14013f-d7e7-44b8-a287-329bf6e298c3,hawaiian_m,3,06/02/2025,20:51:20,13.25,39.75,M,Classic,The Hawaiian Pizza,Sliced Ham|Pineapple|Mozzarella Cheese,57|48|38
5634,1867,4b14013f-d7e7-44b8-a287-329bf6e298c3,bbq_ckn_m,2,06/02/2025,20:51:20,16.75,33.5,M,Chicken,The Barbecue Chicken Pizza,Barbecued Chicken|Red Peppers|Green Peppers|Tomatoes|Red Onions|Barbecue Sauce,10|54|33|64|53|9
5635,1867,4b14013f-d7e7-44b8-a287-329bf6e298c3,ital_cpcllo_s,1,06/02/2025,20:51:20,12.0,12.0,S,Classic,The Italian Capocollo Pizza,Capocollo|Red Peppers|Tomatoes|Goat Cheese|Garlic|Oregano,15|54|64|29|27|41
5636,1868,aeea9d66-6c0a-4d7b-95ee-d3d25c66a5ac,the_greek_s,2,06/02/2025,06:24:43,12.0,24.0,S,Classic,The Greek Pizza,Kalamata Olives|Feta Cheese|Tomatoes|Garlic|Beef Chuck Roast|Red Onions,36|24|64|27|11|53
5637,1868,aeea9d66-6c0a-4d7b-95ee-d3d25c66a5ac,spin_pesto_l,1,06/02/2025,06:24:43,20.75,20.75,L,Veggie,The Spinach Pesto Pizza,Spinach|Artichokes|Tomatoes|Sun-dried Tomatoes|Garlic|Pesto Sauce,60|5|64|61|27|47
5638,1869,2068f48f-4c39-4084-81d1-95af149d8547,pep_msh_pep_s,3,06/02/2025,04:47:39,11.0,33.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza",Pepperoni|Mushrooms|Green Peppers,46|39|33
5639,1870,4fc0f100-7ad9-49a8-9620-f0e3a0e42a80,ckn_alfredo_s,3,06/02/2025,15:52:57,12.75,38.25,S,Chicken,The Chicken Alfredo Pizza,Chicken|Red Onions|Red Peppers|Mushrooms|Asiago Cheese|Alfredo Sauce,17|53|54|39|7|2
5640,1871,e039c2ef-fe4c-4d60-97ee-99d043299f0e,ital_supr_l,3,06/02/2025,10:07:29,20.75,62.25,L,Supreme,The Italian Supreme Pizza,Calabrese Salami|Capocollo|Tomatoes|Red Onions|Green Olives|Garlic,14|15|64|53|32|27
5641,1871,e039c2ef-fe4c-4d60-97ee-99d043299f0e,veggie_veg_l,2,06/02/2025,10:07:29,20.25,40.5,L,Veggie,The Vegetables + Vegetables Pizza,Mushrooms|Tomatoes|Red Peppers|Green Peppers|Red Onions|Zucchini|Spinach|Garlic,39|64|54|33|53|65|60|27
5642,1871,e039c2ef-fe4c-4d60-97ee-99d043299f0e,spicy_ital_l,2,06/02/2025,10:07:29,20.75,41.5,L,Supreme,The Spicy Italian Pizza,Capocollo|Tomatoes|Goat Cheese|Artichokes|Peperoncini verdi|Garlic,15|64|29|5|45|27
5643,1871,e039c2ef-fe4c-4d60-97ee-99d043299f0e,cali_ckn_m,3,06/02/2025,10:07:29,16.75,50.25,M,Chicken,The California Chicken Pizza,Chicken|Artichoke|Spinach|Garlic|Jalapeno Peppers|Fontina Cheese|Gouda Cheese,17|4|60|27|35|25|31
5644,1872,3323e829-1f69-41dd-b2be-f01f2fe3f8f2,cali_ckn_l,1,06/02/2025,03:11:14,20.75,20.75,L,Chicken,The California Chicken Pizza,Chicken|Artichoke|Spinach|Garlic|Jalapeno Peppers|Fontina Cheese|Gouda Cheese,17|4|60|27|35|25|31
5645,1872,3323e829-1f69-41dd-b2be-f01f2fe3f8f2,ckn_pesto_m,2,06/02/2025,03:11:14,16.75,33.5,M,Chicken,The Chicken Pesto Pizza,Chicken|Tomatoes|Red Peppers|Spinach|Garlic|Pesto Sauce,17|64|54|60|27|47
5646,1872,3323e829-1f69-41dd-b2be-f01f2fe3f8f2,soppressata_l,2,06/02/2025,03:11:14,20.75,41.5,L,Supreme,The Soppressata Pizza,Soppressata Salami|Fontina Cheese|Mozzarella Cheese|Mushrooms|Garlic,59|25|38|39|27
5647,1873,e648e7c1-b5f5-4d67-b78c-7d41956f4eaf,cali_ckn_m,1,06/02/2025,10:40:46,16.75,16.75,M,Chicken,The California Chicken Pizza,Chicken|Artichoke|Spinach|Garlic|Jalapeno Peppers|Fontina Cheese|Gouda Cheese,17|4|60|27|35|25|31
5648,1874,eb16c915-257c-4e0d-8f75-ef88a49065b6,ckn_alfredo_m,1,06/02/2025,17:29:54,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza,Chicken|Red Onions|Red Peppers|Mushrooms|Asiago Cheese|Alfredo Sauce,17|53|54|39|7|2
5649,1875,32927010-1d7d-4cd9-a500-593804ff0e77,mediterraneo_l,3,06/02/2025,05:18:42,20.25,60.75,L,Veggie,The Mediterranean Pizza,Spinach|Artichokes|Kalamata Olives|Sun-dried Tomatoes|Feta Cheese|Plum Tomatoes|Red Onions,60|5|36|61|24|49|53
5650,1875,32927010-1d7d-4cd9-a500-593804ff0e77,peppr_salami_l,3,06/02/2025,05:18:42,20.75,62.25,L,Supreme,The Pepper Salami Pizza,Genoa Salami|Capocollo|Pepperoni|Tomatoes|Asiago Cheese|Garlic,28|15|46|64|7|27
5651,1875,32927010-1d7d-4cd9-a500-593804ff0e77,the_greek_m,1,06/02/2025,05:18:42,16.0,16.0,M,Classic,The Greek Pizza,Kalamata Olives|Feta Cheese|Tomatoes|Garlic|Beef Chuck Roast|Red Onions,36|24|64|27|11|53
5652,1875,32927010-1d7d-4cd9-a500-593804ff0e77,soppressata_m,1,06/02/2025,05:18:42,16.5,16.5,M,Supreme,The Soppressata Pizza,Soppressata Salami|Fontina Cheese|Mozzarella Cheese|Mushrooms|Garlic,59|25|38|39|27
5653,1876,7c50a33c-bce9-4d8c-b3e2-3e63cb1b0b15,calabrese_m,3,06/02/2025,22:20:02,16.25,48.75,M,Supreme,The Calabrese Pizza,?duja Salami|Pancetta|Tomatoes|Red Onions|Friggitello Peppers|Garlic,1|42|64|53|26|27
5654,1877,caa3e108-8450-4726-ae85-229f2ced6258,cali_ckn_m,2,06/02/2025,05:43:58,16.75,33.5,M,Chicken,The California Chicken Pizza,Chicken|Artichoke|Spinach|Garlic|Jalapeno Peppers|Fontina Cheese|Gouda Cheese,17|4|60|27|35|25|31
5655,1877,caa3e108-8450-4726-ae85-229f2ced6258,mexicana_l,2,06/02/2025,05:43:58,20.25,40.5,L,Veggie,The Mexicana Pizza,Tomatoes|Red Peppers|Jalapeno Peppers|Red Onions|Cilantro|Corn|Chipotle Sauce|Garlic,64|54|35|53|20|22|18|27
5656,1877,caa3e108-8450-4726-ae85-229f2ced6258,ital_cpcllo_s,3,06/02/2025,05:43:58,12.0,36.0,S,Classic,The Italian Capocollo Pizza,Capocollo|Red Peppers|Tomatoes|Goat Cheese|Garlic|Oregano,15|54|64|29|27|41
5657,1877,caa3e108-8450-4726-ae85-229f2ced6258,spicy_ital_l,1,06/02/2025,05:43:58,20.75,20.75,L,Supreme,The Spicy Italian Pizza,Capocollo|Tomatoes|Goat Cheese|Artichokes|Peperoncini verdi|Garlic,15|64|29|5|45|27
5658,1878,e2141773-bfb8-4698-a4da-2be4540c14a5,the_greek_m,1,06/02/2025,18:13:57,16.0,16.0,M,Classic,The Greek Pizza,Kalamata Olives|Feta Cheese|Tomatoes|Garlic|Beef Chuck Roast|Red Onions,36|24|64|27|11|53
5659,1878,e2141773-bfb8-4698-a4da-2be4540c14a5,spin_pesto_s,1,06/02/2025,18:13:57,12.5,12.5,S,Veggie,The Spinach Pesto Pizza,Spinach|Artichokes|Tomatoes|Sun-dried Tomatoes|Garlic|Pesto Sauce,60|5|64|61|27|47
5660,1878,e2141773-bfb8-4698-a4da-2be4540c14a5,ckn_pesto_s,3,06/02/2025,18:13:57,12.75,38.25,S,Chicken,The Chicken Pesto Pizza,Chicken|Tomatoes|Red Peppers|Spinach|Garlic|Pesto Sauce,17|64|54|60|27|47
5661,1878,e2141773-bfb8-4698-a4da-2be4540c14a5,cali_ckn_s,2,06/02/2025,18:13:57,12.75,25.5,S,Chicken,The California Chicken Pizza,Chicken|Artichoke|Spinach|Garlic|Jalapeno Peppers|Fontina Cheese|Gouda Cheese,17|4|60|27|35|25|31
5662,1878,e2141773-bfb8-4698-a4da-2be4540c14a5,napolitana_m,3,06/02/2025,18:13:57,16.0,48.0,M,Classic,The Napolitana Pizza,Tomatoes|Anchovies|Green Olives|Red Onions|Garlic,64|3|32|53|27
5663,1879,96aa3e1c-ce39-4f76-b813-c9b4d59c0cdc,sicilian_m,3,06/02/2025,05:11:06,16.25,48.75,M,Supreme,The Sicilian Pizza,Coarse Sicilian Salami|Tomatoes|Green Olives|Luganega Sausage|Onions|Garlic,21|64|32|37|40|27
5664,1879,96aa3e1c-ce39-4f76-b813-c9b4d59c0cdc,bbq_ckn_s,2,06/02/2025,05:11:06,12.75,25.5,S,Chicken,The Barbecue Chicken Pizza,Barbecued Chicken|Red Peppers|Green Peppers|Tomatoes|Red Onions|Barbecue Sauce,10|54|33|64|53|9
5665,1879,96aa3e1c-ce39-4f76-b813-c9b4d59c0cdc,ital_cpcllo_s,2,06/02/2025,05:11:06,12.0,24.0,S,Classic,The Italian Capocollo Pizza,Capocollo|Red Peppers|Tomatoes|Goat Cheese|Garlic|Oregano,15|54|64|29|27|41
5666,1879,96aa3e1c-ce39-4f76-b813-c9b4d59c0cdc,prsc_argla_m,1,06/02/2025,05:11:06,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza,Prosciutto di San Daniele|Arugula|Mozzarella Cheese,51|6|38
5667,1880,017413ff-58e5-4097-93e6-84f98038b20b,classic_dlx_m,3,06/02/2025,06:34:34,16.0,48.0,M,Classic,The Classic Deluxe Pizza,Pepperoni|Mushrooms|Red Onions|Red Peppers|Bacon,46|39|53|54|8
5668,1880,017413ff-58e5-4097-93e6-84f98038b20b,the_greek_m,1,06/02/2025,06:34:34,16.0,16.0,M,Classic,The Greek Pizza,Kalamata Olives|Feta Cheese|Tomatoes|Garlic|Beef Chuck Roast|Red Onions,36|24|64|27|11|53
5669,1881,b0da7a9b-77d7-407d-8506-51705503fa05,southw_ckn_s,1,06/02/2025,04:08:16,12.75,12.75,S,Chicken,The Southwest Chicken Pizza,Chicken|Tomatoes|Red Peppers|Red Onions|Jalapeno Peppers|Corn|Cilantro|Chipotle Sauce,17|64|54|53|35|22|20|18
5670,1881,b0da7a9b-77d7-407d-8506-51705503fa05,ital_veggie_l,1,06/02/2025,04:08:16,21.0,21.0,L,Veggie,The Italian Vegetables Pizza,Eggplant|Artichokes|Tomatoes|Zucchini|Red Peppers|Garlic|Pesto Sauce,23|5|64|65|54|27|47
5671,1882,099dd9b8-0a76-482f-92e1-f754d25d5aee,ital_cpcllo_m,1,06/02/2025,08:00:30,16.0,16.0,M,Classic,The Italian Capocollo Pizza,Capocollo|Red Peppers|Tomatoes|Goat Cheese|Garlic|Oregano,15|54|64|29|27|41
5672,1883,1757e1cd-b99e-42a3-9e19-1b1305127836,veggie_veg_l,1,06/02/2025,15:43:49,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza,Mushrooms|Tomatoes|Red Peppers|Green Peppers|Red Onions|Zucchini|Spinach|Garlic,39|64|54|33|53|65|60|27
5673,1883,1757e1cd-b99e-42a3-9e19-1b1305127836,ckn_alfredo_l,1,06/02/2025,15:43:49,20.75,20.75,L,Chicken,The Chicken Alfredo Pizza,Chicken|Red Onions|Red Peppers|Mushrooms|Asiago Cheese|Alfredo Sauce,17|53|54|39|7|2
5674,1883,1757e1cd-b99e-42a3-9e19-1b1305127836,ckn_pesto_s,3,06/02/2025,15:43:49,12.75,38.25,S,Chicken,The Chicken Pesto Pizza,Chicken|Tomatoes|Red Peppers|Spinach|Garlic|Pesto Sauce,17|64|54|60|27|47
5675,1884,dcddb844-390f-4861-a4ee-0a32b75bb218,pep_msh_pep_m,1,06/03/2025,01:15:28,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza",Pepperoni|Mushrooms|Green Peppers,46|39|33
5676,1884,dcddb844-390f-4861-a4ee-0a32b75bb218,southw_ckn_s,3,06/03/2025,01:15:28,12.75,38.25,S,Chicken,The Southwest Chicken Pizza,Chicken|Tomatoes|Red Peppers|Red Onions|Jalapeno Peppers|Corn|Cilantro|Chipotle Sauce,17|64|54|53|35|22|20|18
5677,1884,dcddb844-390f-4861-a4ee-0a32b75bb218,spinach_supr_l,2,06/03/2025,01:15:28,20.75,41.5,L,Supreme,The Spinach Supreme Pizza,Spinach|Red Onions|Pepperoni|Tomatoes|Artichokes|Kalamata Olives|Garlic|Asiago Cheese,60|53|46|64|5|36|27|7
5678,1884,dcddb844-390f-4861-a4ee-0a32b75bb218,spin_pesto_s,2,06/03/2025,01:15:28,12.5,25.0,S,Veggie,The Spinach Pesto Pizza,Spinach|Artichokes|Tomatoes|Sun-dried Tomatoes|Garlic|Pesto Sauce,60|5|64|61|27|47
5679,1885,0bc37503-ab88-4833-9b4e-1355bdd20deb,sicilian_m,2,06/03/2025,18:56:25,16.25,32.5,M,Supreme,The Sicilian Pizza,Coarse Sicilian Salami|Tomatoes|Green Olives|Luganega Sausage|Onions|Garlic,21|64|32|37|40|27
5680,1886,99908d5f-92b2-4e74-812d-8fbf41ddc894,pep_msh_pep_m,2,06/03/2025,08:31:35,14.5,29.0,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza",Pepperoni|Mushrooms|Green Peppers,46|39|33
5681,1887,6a49a618-20de-4b7a-af94-1b4afeb9a85e,southw_ckn_m,2,06/03/2025,10:58:21,16.75,33.5,M,Chicken,The Southwest Chicken Pizza,Chicken|Tomatoes|Red Peppers|Red Onions|Jalapeno Peppers|Corn|Cilantro|Chipotle Sauce,17|64|54|53|35|22|20|18
5682,1887,6a49a618-20de-4b7a-af94-1b4afeb9a85e,green_garden_s,1,06/03/2025,10:58:21,12.0,12.0,S,Veggie,The Green Garden Pizza,Spinach|Mushrooms|Tomatoes|Green Olives|Feta Cheese,60|39|64|32|24
5683,1888,3d6f18db-a49c-4563-9445-68d4e02bd664,veggie_veg_l,1,06/03/2025,14:18:22,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza,Mushrooms|Tomatoes|Red Peppers|Green Peppers|Red Onions|Zucchini|Spinach|Garlic,39|64|54|33|53|65|60|27
5684,1888,3d6f18db-a49c-4563-9445-68d4e02bd664,ckn_pesto_l,2,06/03/2025,14:18:22,20.75,41.5,L,Chicken,The Chicken Pesto Pizza,Chicken|Tomatoes|Red Peppers|Spinach|Garlic|Pesto Sauce,17|64|54|60|27|47
5685,1888,3d6f18db-a49c-4563-9445-68d4e02bd664,thai_ckn_m,3,06/03/2025,14:18:22,16.75,50.25,M,Chicken,The Thai Chicken Pizza,Chicken|Pineapple|Tomatoes|Red Peppers|Thai Sweet Chilli Sauce,17|48|64|54|62
5686,1889,ba7cba3b-533b-4802-93b1-0cfb146ec365,veggie_veg_s,1,06/03/2025,09:07:49,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza,Mushrooms|Tomatoes|Red Peppers|Green Peppers|Red Onions|Zucchini|Spinach|Garlic,39|64|54|33|53|65|60|27
5687,1889,ba7cba3b-533b-4802-93b1-0cfb146ec365,sicilian_s,2,06/03/2025,09:07:49,12.25,24.5,S,Supreme,The Sicilian Pizza,Coarse Sicilian Salami|Tomatoes|Green Olives|Luganega Sausage|Onions|Garlic,21|64|32|37|40|27
5688,1890,99908d5f-92b2-4e74-812d-8fbf41ddc894,four_cheese_m,1,06/03/2025,15:20:49,14.75,14.75,M,Veggie,The Four Cheese Pizza,Ricotta Cheese|Gorgonzola Piccante Cheese|Mozzarella Cheese|Parmigiano Reggiano Cheese|Garlic,55|30|38|43|27
5689,1891,672a02fc-236c-4c57-9ef9-218b783ce0e3,thai_ckn_s,2,06/03/2025,12:16:25,12.75,25.5,S,Chicken,The Thai Chicken Pizza,Chicken|Pineapple|Tomatoes|Red Peppers|Thai Sweet Chilli Sauce,17|48|64|54|62
5690,1891,672a02fc-236c-4c57-9ef9-218b783ce0e3,the_greek_s,1,06/03/2025,12:16:25,12.0,12.0,S,Classic,The Greek Pizza,Kalamata Olives|Feta Cheese|Tomatoes|Garlic|Beef Chuck Roast|Red Onions,36|24|64|27|11|53
5691,1891,672a02fc-236c-4c57-9ef9-218b783ce0e3,ital_cpcllo_s,1,06/03/2025,12:16:25,12.0,12.0,S,Classic,The Italian Capocollo Pizza,Capocollo|Red Peppers|Tomatoes|Goat Cheese|Garlic|Oregano,15|54|64|29|27|41
5692,1891,672a02fc-236c-4c57-9ef9-218b783ce0e3,soppressata_l,2,06/03/2025,12:16:25,20.75,41.5,L,Supreme,The Soppressata Pizza,Soppressata Salami|Fontina Cheese|Mozzarella Cheese|Mushrooms|Garlic,59|25|38|39|27
5693,1892,77475cfc-c7a4-44fd-aa82-b68053aa7540,pepperoni_m,2,06/03/2025,00:04:44,12.5,25.0,M,Classic,The Pepperoni Pizza,Mozzarella Cheese|Pepperoni,38|46
5694,1892,77475cfc-c7a4-44fd-aa82-b68053aa7540,ital_supr_s,3,06/03/2025,00:04:44,12.5,37.5,S,Supreme,The Italian Supreme Pizza,Calabrese Salami|Capocollo|Tomatoes|Red Onions|Green Olives|Garlic,14|15|64|53|32|27
5695,1892,77475cfc-c7a4-44fd-aa82-b68053aa7540,spinach_supr_m,1,06/03/2025,00:04:44,16.5,16.5,M,Supreme,The Spinach Supreme Pizza,Spinach|Red Onions|Pepperoni|Tomatoes|Artichokes|Kalamata Olives|Garlic|Asiago Cheese,60|53|46|64|5|36|27|7
5696,1892,77475cfc-c7a4-44fd-aa82-b68053aa7540,cali_ckn_m,1,06/03/2025,00:04:44,16.75,16.75,M,Chicken,The California Chicken Pizza,Chicken|Artichoke|Spinach|Garlic|Jalapeno Peppers|Fontina Cheese|Gouda Cheese,17|4|60|27|35|25|31
5697,1892,77475cfc-c7a4-44fd-aa82-b68053aa7540,cali_ckn_s,2,06/03/2025,00:04:44,12.75,25.5,S,Chicken,The California Chicken Pizza,Chicken|Artichoke|Spinach|Garlic|Jalapeno Peppers|Fontina Cheese|Gouda Cheese,17|4|60|27|35|25|31
5698,1893,848c50eb-5e2a-4b53-b6b9-751bfad107b7,spicy_ital_m,1,06/03/2025,18:05:58,16.5,16.5,M,Supreme,The Spicy Italian Pizza,Capocollo|Tomatoes|Goat Cheese|Artichokes|Peperoncini verdi|Garlic,15|64|29|5|45|27
5699,1893,848c50eb-5e2a-4b53-b6b9-751bfad107b7,peppr_salami_m,2,06/03/2025,18:05:58,16.5,33.0,M,Supreme,The Pepper Salami Pizza,Genoa Salami|Capocollo|Pepperoni|Tomatoes|Asiago Cheese|Garlic,28|15|46|64|7|27
5700,1893,848c50eb-5e2a-4b53-b6b9-751bfad107b7,spinach_supr_s,3,06/03/2025,18:05:58,12.5,37.5,S,Supreme,The Spinach Supreme Pizza,Spinach|Red Onions|Pepperoni|Tomatoes|Artichokes|Kalamata Olives|Garlic|Asiago Cheese,60|53|46|64|5|36|27|7
5701,1894,2a2c365a-ac9d-4106-a494-678e09ae412c,spin_pesto_s,1,06/03/2025,15:25:50,12.5,12.5,S,Veggie,The Spinach Pesto Pizza,Spinach|Artichokes|Tomatoes|Sun-dried Tomatoes|Garlic|Pesto Sauce,60|5|64|61|27|47
5702,1894,2a2c365a-ac9d-4106-a494-678e09ae412c,classic_dlx_m,1,06/03/2025,15:25:50,16.0,16.0,M,Classic,The Classic Deluxe Pizza,Pepperoni|Mushrooms|Red Onions|Red Peppers|Bacon,46|39|53|54|8
5703,1894,2a2c365a-ac9d-4106-a494-678e09ae412c,the_greek_xl,1,06/03/2025,15:25:50,25.5,25.5,XL,Classic,The Greek Pizza,Kalamata Olives|Feta Cheese|Tomatoes|Garlic|Beef Chuck Roast|Red Onions,36|24|64|27|11|53
5704,1894,2a2c365a-ac9d-4106-a494-678e09ae412c,the_greek_xl,2,06/03/2025,15:25:50,25.5,51.0,XL,Classic,The Greek Pizza,Kalamata Olives|Feta Cheese|Tomatoes|Garlic|Beef Chuck Roast|Red Onions,36|24|64|27|11|53
5705,1894,2a2c365a-ac9d-4106-a494-678e09ae412c,ckn_alfredo_s,1,06/03/2025,15:25:50,12.75,12.75,S,Chicken,The Chicken Alfredo Pizza,Chicken|Red Onions|Red Peppers|Mushrooms|Asiago Cheese|Alfredo Sauce,17|53|54|39|7|2
5706,1895,15b9a6ba-816d-4956-936f-2894eff8b72d,classic_dlx_s,2,06/03/2025,00:58:25,12.0,24.0,S,Classic,The Classic Deluxe Pizza,Pepperoni|Mushrooms|Red Onions|Red Peppers|Bacon,46|39|53|54|8
5707,1895,15b9a6ba-816d-4956-936f-2894eff8b72d,thai_ckn_l,1,06/03/2025,00:58:25,20.75,20.75,L,Chicken,The Thai Chicken Pizza,Chicken|Pineapple|Tomatoes|Red Peppers|Thai Sweet Chilli Sauce,17|48|64|54|62
5708,1896,139f4019-998c-4c6f-8c4f-a97a756af68c,sicilian_l,3,06/03/2025,09:31:44,20.25,60.75,L,Supreme,The Sicilian Pizza,Coarse Sicilian Salami|Tomatoes|Green Olives|Luganega Sausage|Onions|Garlic,21|64|32|37|40|27
5709,1896,139f4019-998c-4c6f-8c4f-a97a756af68c,cali_ckn_s,3,06/03/2025,09:31:44,12.75,38.25,S,Chicken,The California Chicken Pizza,Chicken|Artichoke|Spinach|Garlic|Jalapeno Peppers|Fontina Cheese|Gouda Cheese,17|4|60|27|35|25|31
5710,1896,139f4019-998c-4c6f-8c4f-a97a756af68c,thai_ckn_m,2,06/03/2025,09:31:44,16.75,33.5,M,Chicken,The Thai Chicken Pizza,Chicken|Pineapple|Tomatoes|Red Peppers|Thai Sweet Chilli Sauce,17|48|64|54|62
